model,selector,method,mase_ratio,mase_change_pct,flops_saved_pct,harm5_pct,coverage_pct,n_cells,n_instances,source,on_selector_pareto,on_union_pareto
TimesFM2.5-200M,ExtraTrees,dense_035,1.0117039344281142,1.1703934428114238,73.04509992571425,12.533043072617012,61.97584616182035,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_036,1.0130876266364148,1.3087626636414829,74.17149251129541,13.206044188374841,62.96093210790933,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_037,1.014585658897377,1.4585658897376952,75.2459559343745,13.867587644277855,63.949291671099694,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_038,1.0157559708293076,1.5755970829307575,76.3234011196054,14.565959292571346,65.0132172290468,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_039,1.0168161322750433,1.6816132275043305,77.38209002063645,15.317800020187306,66.0375865803523,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_040,1.0179718758113034,1.797187581130344,78.36401076800348,16.0516358537457,67.00003000815677,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_041,1.0191788884678095,1.9178888467809463,79.32172061300507,16.73582182793323,67.95156137895665,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_042,1.0209880458267793,2.0988045826779267,80.19621419994985,17.3760867726773,68.7776040942038,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_043,1.022468475817803,2.246847581780309,81.01477177484978,18.016624518846484,69.52126077906631,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_044,1.0247327958876955,2.4732795887695502,81.73895614290605,18.640248576658564,70.14843125540487,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_045,1.02552819685351,2.5528196853509932,82.45926441886016,19.343257849179004,70.74804878780687,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_047,1.0262357662461323,2.623576624613233,83.84995472322775,20.672346392337555,71.85644097804766,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_048,1.0277478040439694,2.774780404396937,84.49952306070291,21.298152861550548,72.36139641593488,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_049,1.0314452146518935,3.144521465189354,85.13102271463421,21.957513906052643,72.85707660536819,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_050,1.034397623982729,3.4397623982729053,85.73074976625847,22.64742871016758,73.30910856678315,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_051,1.0364635846009018,3.646358460090182,86.28715292534801,23.259595108124845,73.74995566976843,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_052,1.038554761771716,3.8554761771715906,86.79237953342698,23.921411365452975,74.14606333903488,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_053,1.0390786909307044,3.9078690930704374,87.30250729444005,24.608870956741878,74.55963029950868,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_054,1.0415524147659008,4.155241476590077,87.79874110808153,25.250499908611523,75.02721194215518,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_055,1.044603346941466,4.460334694146595,88.24817901865714,25.931412265697677,75.47160546366695,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_056,1.0468978405652334,4.689784056523338,88.65799808744923,26.567039586214797,75.89581167972021,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_057,1.051348641078332,5.1348641078331925,89.04226619023612,27.207577332383988,76.30801463306844,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_058,1.0538351943745135,5.383519437451345,89.39835941121625,27.726172841526925,76.69621106100658,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_059,1.053904857743031,5.3904857743031,89.75255036082065,28.23358349224016,77.09450114167396,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_060,1.0563800248005442,5.638002480054416,90.08350059159277,28.72244364604561,77.49633764086784,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_061,1.05960886128795,5.9608861287949955,90.40469371632808,29.182114047363783,77.92490867972293,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_062,1.0619414346010123,6.194143460101231,90.71742535493897,29.70043675508161,78.36057255563102,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_063,1.0657640959848267,6.576409598482669,91.00860879860765,30.178930454732694,78.80032845291583,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_064,1.0679708193770847,6.797081937708471,91.28264525159737,30.653604934432177,79.23517392454859,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_065,1.0704805197955911,7.048051979559111,91.55316998033595,31.195388564709862,79.67138340330689,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_066,1.074289492921134,7.428949292113396,91.81762417156916,31.740991414939153,80.14851309583241,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_067,1.0800091845855013,8.000918458550132,92.08556904395677,32.260405328357436,80.65565094512054,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_068,1.0851205354683167,8.512053546831666,92.33733740549836,32.741899843684784,81.180248085616,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_069,1.088252043032937,8.825204303293699,92.57741478182382,33.263768969929096,81.72857895009643,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_070,1.0949964823421154,9.499648234211545,92.82018658542228,33.80118777740495,82.2995523328614,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_071,1.098405424095844,9.840542409584408,93.05389037509867,34.29905037823918,82.86561528997427,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_072,1.1054228730618678,10.542287306186783,93.28399982433362,34.90357833629323,83.45759438247306,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_073,1.1111649566338675,11.11649566338675,93.51670619164311,35.47400611620795,84.04411744646953,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_074,1.1166250856896918,11.662508568969177,93.72774787211944,36.00433208663082,84.62436607768838,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_075,1.124647897892428,12.464789789242792,93.94395044925203,36.53193004280254,85.24635332694977,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_076,1.1342870850104896,13.428708501048959,94.14489947742986,37.05352636762174,85.87870703036553,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_077,1.1393278608239215,13.932786082392145,94.34407072248308,37.64059503446846,86.54379690479503,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_078,1.1453817735890022,14.538177358900217,94.53630855765931,38.19001710464936,87.2192532333789,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_079,1.1541391431079517,15.413914310795175,94.71498281934345,38.75116963611018,87.87615906505496,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_080,1.1619206240059927,16.192062400599273,94.89708086108647,39.3756120981976,88.62636298412023,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_081,1.1733899991564254,17.33899991564254,95.0494864040758,39.98123126195211,89.25135104905789,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_082,1.1827220937862357,18.27220937862357,95.20764534749102,40.55138624044172,89.8569702128124,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_083,1.1924107277088527,19.24107277088527,95.36201601725563,41.105718736274675,90.41321231862115,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_084,1.1986930022245055,19.869300222450548,95.51024023700407,41.59539729435547,90.91953176363393,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_085,1.2056362929630335,20.563629296303354,95.65523574737873,42.15409461299026,91.44903932978146,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_086,1.2124499925779755,21.24499925779755,95.7885452863949,42.58212004899514,91.8707903330087,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_087,1.2269573221726362,22.69573221726362,95.911211475836,43.15227502748474,92.41530197753754,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_088,1.2362322742477823,23.623227424778225,96.03493530414924,43.69405865776243,92.95626720353987,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_089,1.247590948777725,24.759094877772505,96.14702239667174,44.16709632891122,93.40175193075208,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_090,1.2538965498095576,25.389654980955754,96.25949277873492,44.6101258432974,93.80931725987337,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_091,1.2632698024997726,26.32698024997726,96.3695015276586,45.01905517954426,94.12713092013193,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_092,1.2708780972852445,27.087809728524448,96.4732536611327,45.43916937422081,94.39174830249313,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_093,1.2746313470890938,27.463134708909376,96.57078601246121,45.82736580215895,94.66100330908128,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_094,1.2812380204408307,28.123802044083067,96.6530081149188,46.220199854324036,94.93844235842288,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_095,1.2968626171897135,29.686261718971352,96.73553645859037,46.64467887180243,95.24070633744991,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_096,1.3149223301812818,31.49223301812818,96.81089345574823,46.94748845367968,95.51705418109104,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_097,1.3242205961589628,32.42205961589628,96.88406196960294,47.234748354325404,95.76148425799377,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_098,1.3523661110127043,35.236611101270434,96.95962144577123,47.48681687113133,95.85450954395786,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_099,1.3862117016687234,38.621170166872346,97.02768175619852,47.74106779933818,95.86924082091404,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_100,1.4521934742376206,45.21934742376206,97.10436554492232,47.9647649679322,95.87087762946473,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,ExtraTrees,dense_101,1.5082875998512653,50.828759985126524,97.19601700266206,48.19555497357918,95.87087762946473,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,Depth-8 tree,dense_089,1.5073137602163595,50.73137602163595,97.19238573429988,48.18682532797551,95.84659830262953,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/timesfm2p5/full_score/real_evaluation.json,True,True
TimesFM2.5-200M,Depth-8 tree,dense_090,1.5082875998512653,50.828759985126524,97.19601700266206,48.19555497357918,95.87087762946473,97,366567,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/timesfm2p5/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_000,1.0,0.0,0.0,0.0,0.0,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_001,1.0000113932395012,0.001139323950116733,0.13916428604178188,0.05697648425104548,0.2786122818400406,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_002,1.0007852167997426,0.07852167997426385,11.7903731559738,3.381513448085972,17.504320943901337,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_007,1.003170944133922,0.3170944133922049,26.333316759043434,5.536805718367146,27.772628387919895,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_008,1.003432081641844,0.34320816418440536,27.826045044759052,5.845133008740029,28.406730313125312,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_009,1.0043072769239574,0.43072769239573816,29.129567401532885,6.114203774078699,28.981947450779405,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_010,1.0044672804832486,0.44672804832486257,30.381089288138753,6.385455457474825,29.67357108975023,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_011,1.0048410740502107,0.4841074050210725,31.59078923472626,6.696781510176709,30.592555436210873,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_012,1.0057674657213154,0.5767465721315368,32.908472688362586,7.065901891401186,31.976893173181253,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_013,1.0067035071247805,0.6703507124780517,34.37937059983479,7.453014846599676,33.85820761249448,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_016,1.007473908595087,0.7473908595087009,39.26246925238275,8.65878991761582,39.59920178399097,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_017,1.0075862673129814,0.7586267312981398,40.85661450031682,9.074254807561243,40.95000790582796,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_018,1.0083133508152038,0.831335081520379,42.43414603384236,9.461912992274097,41.90715831829409,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_019,1.0084814094235823,0.8481409423582331,43.920017415210175,9.81576694709638,42.5655229568887,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_020,1.009112971788581,0.9112971788580948,45.399982945509635,10.078840187777045,42.97199155984712,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_021,1.0106145526456545,1.0614552645654474,46.760636028298066,10.322285165940603,43.20398671820903,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_022,1.011935991468879,1.1935991468879026,48.07117807685609,10.52674623382713,43.40081457289446,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_023,1.013303635544639,1.330363554463898,49.34235054309676,10.721120555697922,43.71268585511071,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_024,1.0156160264197407,1.5616026419740692,50.507003380555695,10.9111330414538,44.166862040575985,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_025,1.0169137931519445,1.6913793151944523,51.739186977291205,11.206647438239127,45.1316456662432,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_026,1.020864137511215,2.0864137511215075,52.896925387305195,11.506251056382185,46.92163416190045,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_027,1.0214495388218723,2.1449538821872283,54.27377356816536,11.98114596339329,50.2140025843879,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_028,1.0229977843949447,2.299778439494471,55.66569185166412,12.498568772524795,54.780299767187,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_030,1.0233952951030034,2.339529510300342,58.46036700269419,13.945335288889856,63.69780108936857,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_031,1.0246431461565984,2.464314615659835,59.67541641026231,14.709201838513922,66.49510111281344,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_032,1.0263423428874823,2.6342342887482273,60.81874926167732,15.398371944670108,68.3366137975781,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_033,1.0277211194979345,2.7721119497934543,61.930550144596495,16.06900424733792,69.60100104138837,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_034,1.029850912089163,2.9850912089163018,62.99360014004514,16.664667491780666,70.50717249426145,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_035,1.0334589788535296,3.3458978853529553,64.08642077759764,17.34865791755039,71.28466978174463,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_036,1.0355243612528238,3.5524361252823766,65.10763659576388,18.093168819414533,71.96920543702872,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_037,1.0381378537098558,3.8137853709855785,66.12354622519491,18.80960040128892,72.59213015718967,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_040,1.04875405593151,4.875405593151005,69.4092297851205,21.34818902016804,74.43773206331205,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_041,1.0519012568803068,5.190125688030678,70.48709708611531,22.726801847237596,75.07428752133211,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_045,1.0648501176971432,6.485011769714322,74.01042215526961,25.44340790255658,77.81706459334058,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_046,1.067986900448424,6.798690044842393,74.86644948900813,25.47148722254633,78.50023717483874,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_047,1.07114003590981,7.1140035909809995,75.7311815691996,26.077237213004818,79.22157582234242,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_048,1.0772216257758576,7.722162577585756,76.6110382179268,26.667720777061106,80.00561586399795,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_049,1.080961041658981,8.0961041658981,77.45228538534374,27.355800424188566,80.9714899486939,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_050,1.0877199965773634,8.771999657736341,78.22765055363634,28.69052227535181,82.24487347949119,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_051,1.0909960638144776,9.099606381447757,78.91826404871071,29.696470729353518,83.83912457949174,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_052,1.098594577225408,9.8594577225408,79.58747107334486,30.900882726583756,85.75424324869554,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
Toto-2.0-313m,ExtraTrees,dense_053,1.10062325045545,10.062325045545006,80.27277995229689,32.33347327557535,88.17697059577229,97,366818,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/toto_2_0_313m/full_score/real_evaluation.json,True,True
