wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
47.01498709619045,44.06998443603516,2.928233250975609,1.0,Chronos2-Synth,chronos2,2048,720,32,32,2,5,nn_module_forward_detailed,0.937360343115059,complete,0.5939199924468994,0.1763200014829635,0.7290880084037781,42.01676940917969,0.2662400007247925,0.0235520005226135,0.1885759457945823,0.9534101258911134
133.54742527008057,130.2388458251953,3.308579444885254,1.0,Chronos2-Synth,chronos2,8192,720,32,32,2,5,nn_module_forward_detailed,0.9752254344238076,complete,0.4887680113315582,0.1772480010986328,1.7674239724874496,127.16544342041016,0.2815999984741211,0.0255999993532896,0.3276154566556215,0.976401799437702
18.49114615470171,17.671167373657227,0.824220173060894,1.0,ChronosBolt-Base,chronos_bolt,128,48,32,32,2,5,nn_module_forward,0.9556556000269356,complete,,,,,,,,
18.429267220199108,17.62611198425293,0.8081320747733116,1.0,ChronosBolt-Base,chronos_bolt,512,48,32,32,2,5,nn_module_forward,0.9564195783614288,complete,,,,,,,,
43.68861764669418,42.88060760498047,0.8045997843146324,1.0,ChronosBolt-Base,chronos_bolt,2048,48,32,32,2,5,nn_module_forward,0.9815052504465118,complete,,,,,,,,
487.9128281027079,486.07839584350586,1.8216521963477132,8.0,ChronosBolt-Base,chronos_bolt,128,480,32,32,2,5,nn_module_forward,0.996240245893236,complete,,,,,,,,
898.4085423871875,896.5703811645508,1.823842249810696,8.0,ChronosBolt-Base,chronos_bolt,512,480,32,32,2,5,nn_module_forward,0.997953980693736,complete,,,,,,,,
2403.06375361979,2401.051986694336,2.2822403833270077,8.0,ChronosBolt-Base,chronos_bolt,2048,480,32,32,2,5,nn_module_forward,0.999162832478987,complete,,,,,,,,
984.9263317883016,982.3762264251708,2.429400183260441,12.0,ChronosBolt-Base,chronos_bolt,128,720,32,32,2,5,nn_module_forward,0.9974108669036188,complete,,,,,,,,
1628.736543469131,1626.2541255950928,2.5100606605410576,12.0,ChronosBolt-Base,chronos_bolt,512,720,32,32,2,5,nn_module_forward,0.9984758628496474,complete,,,,,,,,
3808.499549515546,3805.2770957946777,2.7884362414479256,12.0,ChronosBolt-Base,chronos_bolt,2048,720,32,32,2,5,nn_module_forward,0.9991538784030374,complete,,,,,,,,
27.37780287861824,26.9803524017334,0.3897710293531418,1.0,FlowState-R1,flowstate,128,48,32,32,2,5,nn_module_forward,0.9854827475145844,complete,,,,,,,,
80.68341854959726,80.12723541259766,0.5876525267958641,1.0,FlowState-R1,flowstate,512,48,32,32,2,5,nn_module_forward,0.9931065992616844,complete,,,,,,,,
337.50307094305754,337.07696533203125,0.4261056110262871,1.0,FlowState-R1,flowstate,2048,48,32,32,2,5,nn_module_forward,0.9987374763440354,complete,,,,,,,,
497.1997616812587,496.7874755859375,0.4092855751514435,1.0,FlowState-R1,flowstate,4096,48,32,32,2,5,nn_module_forward,0.9991707838034212,complete,,,,,,,,
83.9198138564825,83.55935668945312,0.3613118454813957,1.0,FlowState-R1,flowstate,128,480,32,32,2,5,nn_module_forward,0.995704743010443,complete,,,,,,,,
124.74004179239272,124.33430480957033,0.4262584447860718,1.0,FlowState-R1,flowstate,512,480,32,32,2,5,nn_module_forward,0.9967473396914706,complete,,,,,,,,
