cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
BizITObsService/tlong,2048,1.3726613689826774,1.367193469742303,1.0039993602671355,22358016000.0,cell,False,True
BizITObsService/tlong,2560,1.3576039587660633,1.367193469742303,0.9929859883122122,26302169088.0,cell,False,True
BizITObsService/tlong,3072,1.3593758412675194,1.367193469742303,0.994281988140086,30284070912.0,cell,False,False
BizITObsService/tlong,4096,1.3499938100823714,1.367193469742303,0.9874197324368632,38361120768.0,cell,False,True
BizITObsService/tlong,6144,1.3449999541069289,1.367193469742303,0.9837670994438283,54968205312.0,cell,False,True
BizITObsL2C-5T/tshort,native,0.2692964939157851,0.9860210805885202,0.2731143372259869,64674164736.0,cell,True,False
BizITObsL2C-5T/tshort,32,0.300817154922286,0.9860210805885202,0.30508186979404045,704987136.0,cell,False,True
BizITObsL2C-5T/tshort,48,0.29977819252465415,0.9860210805885202,0.30402817792265396,821035008.0,cell,False,True
BizITObsL2C-5T/tshort,64,0.31043825989856266,0.9860210805885202,0.31483937413718716,937119744.0,cell,False,False
BizITObsL2C-5T/tshort,96,0.30548650381623604,0.9860210805885202,0.3098174165139575,1169399808.0,cell,False,False
BizITObsL2C-5T/tshort,128,0.3019302114530255,0.9860210805885202,0.3062107062384653,1401827328.0,cell,False,False
BizITObsL2C-5T/tshort,192,0.29734626895886357,0.9860210805885202,0.30156177673340245,1867124736.0,cell,False,True
BizITObsL2C-5T/tshort,256,0.29378687997638625,0.9860210805885202,0.29795192593756264,2333011968.0,cell,False,True
BizITObsL2C-5T/tshort,384,0.29270750946226287,0.9860210805885202,0.29685725307977834,3266555904.0,cell,False,True
BizITObsL2C-5T/tshort,512,0.2965017424907733,0.9860210805885202,0.3007052773291644,4202459136.0,cell,False,False
BizITObsL2C-5T/tshort,768,0.286708697443415,0.9860210805885202,0.29077339530336305,6081343488.0,cell,False,True
BizITObsL2C-5T/tshort,1024,0.28402737458099386,0.9860210805885202,0.28805405905872544,7969665024.0,cell,False,True
BizITObsL2C-5T/tshort,1536,0.2902086225208608,0.9860210805885202,0.29432293916844643,11774619648.0,cell,False,False
BizITObsL2C-5T/tshort,2048,0.28092266747116906,0.9860210805885202,0.28490533620589176,15617323008.0,cell,False,True
